1672531200,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531200,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531200,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531200,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531200,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531200,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531260,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531260,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531260,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531260,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531260,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531260,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531320,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531320,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531320,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531320,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531320,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531320,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531380,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531380,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531380,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531380,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531380,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531380,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531440,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531440,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531440,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531440,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531440,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531440,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531500,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531500,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531500,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531500,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531500,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531500,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531560,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531560,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531560,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531560,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531560,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531560,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531620,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531620,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531620,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531620,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531620,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531620,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531680,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531680,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531680,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531680,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531680,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531680,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531740,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531740,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531740,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531740,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531740,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531740,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531800,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531800,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531800,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531800,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531800,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531800,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531860,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531860,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531860,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531860,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531860,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531860,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531920,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531920,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531920,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531920,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531920,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531920,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672531980,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672531980,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672531980,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672531980,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672531980,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672531980,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672532040,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672532040,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672532040,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672532040,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672532040,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672532040,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672532100,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672532100,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672532100,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672532100,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672532100,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672532100,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672532160,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672532160,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672532160,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672532160,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672532160,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672532160,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672532220,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672532220,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672532220,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
1672532220,_88312945-aeaa-413b-a3ce-da32450b3f57,LinearShuntCompensator_c88a,A,1
1672532220,_2723d6f0-667c-4f54-bc27-22027a1721da,LinearShuntCompensator_c90b,B,1
1672532220,_7c20e4c6-c008-43b4-97fb-b65875e29a26,LinearShuntCompensator_c92c,C,1
1672532280,_20a925c7-c52c-4777-8606-950083bb1df1,LinearShuntCompensator_c83,B,1
1672532280,_50d58d0f-db66-4201-9645-569eb1cee47e,LinearShuntCompensator_c83,A,1
1672532280,_e9909b25-67dd-4812-b6fb-912c3f03d6c2,LinearShuntCompensator_c83,C,1
